SCC,num,specise,PSO4,PNO3,PEC,POC,PMFINE,
2260004031,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260004031,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260004035,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260004035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260004036,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260004036,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260004071,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260004071,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260004075,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260005000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260005035,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260005035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260005050,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260005050,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260006000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260006000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260006005,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260006005,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260006010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260006010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260006015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260006015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260006035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260007000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260007000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260007005,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260007005,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2260008000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265001010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265001010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265001020,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265001030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265001030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265001050,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265001050,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265001060,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265001060,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002003,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002003,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002006,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002006,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002009,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002009,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002021,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002021,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002024,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002024,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002027,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002027,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002033,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002033,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002039,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002039,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002042,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002042,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002045,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002045,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002054,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002054,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002057,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002057,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002060,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002060,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002066,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002066,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002072,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002072,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002078,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002078,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002081,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265002081,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003020,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003020,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003040,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003040,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003050,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003050,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003060,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003060,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003070,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265003070,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004011,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004011,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004016,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004016,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004025,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004025,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004026,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004026,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004031,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004031,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004035,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004036,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004036,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004040,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004040,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004041,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004041,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004046,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004046,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004051,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004051,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004055,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004055,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004056,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004056,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004066,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004066,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004071,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004071,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004075,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004075,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004076,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265004076,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005020,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005020,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005025,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005025,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005035,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005040,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005040,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005045,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005045,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005050,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005050,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005055,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005055,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005060,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265005060,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006005,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006005,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006025,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006025,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265006035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265007000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265007010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265007010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265007015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265007015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265008000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265008005,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265008005,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265010010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265010010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2267000000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267001000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267001010,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267001020,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267001030,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267001040,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267001050,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267001060,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267001060,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002003,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002003,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002006,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002009,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002015,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002015,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002018,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002021,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002021,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002024,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002024,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002027,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002030,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002030,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002033,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002033,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002036,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002039,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002039,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002042,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002045,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002045,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002048,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002051,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002054,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002054,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002057,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002057,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002060,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002060,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002063,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002066,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002066,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002069,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002072,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002072,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002075,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002078,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002081,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267002081,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003010,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003010,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003020,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003020,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003030,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003030,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003040,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003040,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003050,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003050,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003060,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003070,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267003070,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004010,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004011,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004015,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004016,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004020,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004021,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004025,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004026,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004030,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004031,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004035,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004036,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004040,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004041,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004045,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004046,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004050,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004051,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004055,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004056,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004060,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004061,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004065,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004066,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004066,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004071,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004075,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267004076,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005010,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005015,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005020,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005025,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005030,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005035,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005040,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005045,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005050,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005055,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005055,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005060,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267005060,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006005,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006005,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006010,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006010,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006015,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006015,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006020,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006025,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006025,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006030,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006030,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267006035,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267007000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267007005,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267007010,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267007015,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267008000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267008005,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267008005,92063,EXH__PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267009000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267009010,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267010000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2267010010,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268000000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268001000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268001010,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268001020,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268001030,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268001040,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268001050,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268001060,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268002000,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268002003,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268002006,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268002009,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268002015,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268002018,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268002021,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268002024,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
2268002027,92063,PM2_5,0.126,0.0341,#N/A,0.8295,0.0104,#N/A
